"codigo.del..municipio..ies.","codigo.del..departamento..ies.","id.caracter.ies","ies.padre","codigo.de..la.institucion","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","caracter.ies","departamento.de..domicilio.de.la.ies","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,0,0,1,1
11001,11,3,2707,2707,"fundacion universitaria juan n. corpas","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,30,47,123,24,224
11001,11,4,1701,1701,"pontificia universidad javeriana","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,851,151,707,35,1.744
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,0,0,1
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,0,0,1,0,1
11001,11,4,1815,1815,"corporacion universidad piloto de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,1,0,4,1,6
11001,11,3,2106,2106,"direccion nacional de escuelas","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,2,6,2,3,13
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,1,0,0,1
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,1,1,3
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,5,0,1,1,7
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,46,33,51,34,164
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,69,6,29,7,111
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,43,31,65,20,159
11001,11,3,2106,2106,"direccion nacional de escuelas","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,21,3,2,26
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,1,64,20,36,77,197
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,61,34,43,72,210
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,55,48,38,22,163
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,5,0,1,0,6
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,49,23,60,22,154
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,1,59,26,32,25,142
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,199,160,157,41,557
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2015,2,70,6,31,6,113
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,2,18,29,46,28,121
11001,11,3,2848,2848,"corporacion universitaria  unitec","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,20,62,42,21,145
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2018,2,218,10,670,37,935
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,3,0,4,1,8
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,0,1,1,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,0,1,0,1
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,3,0,1,1,5
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2016,1,182,47,712,42,983
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,0,6,7
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2016,2,190,35,718,42,985
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,1,1,2
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,1,3,5
11001,11,3,4721,4721,"fundacion universitaria horizonte","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,1,21,4,21,9,55
11001,11,4,1704,1704,"universidad santo tomas","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,1,231,169,185,174,759
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,27,10,8,3,48
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,6,1,1,1,9
11001,11,4,1101,1101,"universidad nacional de colombia","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2015,1,1.01,297,496,149,1.952
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,2,0,3
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,1,2,4
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,2,0,0,2,1,3
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,1,189,88,177,43,497
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2020,1,77,54,598,31,760
11001,11,4,2102,2102,"universidad nacional abierta y a distancia unad","principal",1,"oficial","universidad","bogota d.c.","bogota, d.c.",2019,1,1,0,0,0,1
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,159,36,703,36,934
11001,11,4,1735,1735,"universidad manuela beltran-umb-","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,2,66,56,471,49,642
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,0,0,0
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,1,5,1,1,1,8
11001,11,3,2709,2709,"fundacion universitaria san martin","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,7,0,3,1,11
11001,11,4,1815,1815,"corporacion universidad piloto de colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,1,3,2,1,7
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,3,2,6
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,1,119,0,83,52,254
11001,11,3,2837,2837,"corporacion universitaria republicana","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,2,1,1,1,5
11001,11,4,1826,1826,"universidad antonio narino","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,1,1,1,1,1,4
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,4,0,2,1,7
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2016,2,16,1,3,1,21
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,25,5,2,2,34
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,21,37,16,4,78
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,17,34,21,4,76
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2018,1,21,30,19,4,74
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,21,31,23,4,79
11001,11,3,2901,2901,"escuela de inteligencia y contrainteligencia brigadier general ricardo charry solano","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,32,9,4,12,57
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,0,1,0,2
11001,11,3,2902,2902,"escuela de logistica","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,2,3,50,5,60
11001,11,3,2902,2902,"escuela de logistica","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,0,2,12,5,19
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,1,123,4,95,54,276
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,1,0,1,1,3
11001,11,3,2902,2902,"escuela de logistica","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,1,2,4,16,5,27
11001,11,3,2902,2902,"escuela de logistica","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2015,1,2,3,50,5,60
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,1,3,0,4,1,8
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,0,0,1,0,1
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,0,7,7
11001,11,4,1801,1801,"universidad la gran colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2016,2,259,118,116,61,554
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,1,0,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,0,1,1
11001,11,4,1801,1801,"universidad la gran colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2015,1,254,91,95,49,489
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,1,0,1,1,3
11001,11,4,1806,1806,"universidad libre","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2017,2,1,0,0,1,2
11001,11,3,3713,3713,"fundacion universitaria para el desarrollo humano - uninpahu","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,2,0,0,0,0,0
11001,11,4,1801,1801,"universidad la gran colombia","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2021,2,201,48,128,42,419
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,0,0,1,1,2
11001,11,4,1803,1803,"universidad de la salle","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,173,338,161,152,824
11001,11,3,3713,3713,"fundacion universitaria para el desarrollo humano - uninpahu","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,0,0,0,0,0
11001,11,3,4822,4822,"corporacion escuela de artes y letras","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,58,36,15,27,136
11001,11,4,1709,1709,"universidad central","principal",2,"privada","universidad","bogota d.c.","bogota, d.c.",2019,2,249,94,207,28,578
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2019,2,1,0,1,0,2
11001,11,3,2723,2723,"fundacion universitaria agraria de colombia -uniagraria-","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2017,2,2,0,1,0,3
11001,11,3,2831,2831,"corporacion universitaria de ciencia y desarrollo - uniciencia","principal",2,"privada","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2020,2,10,54,48,5,117
11001,11,3,2904,2904,"escuela superior de guerra general rafael reyes prieto","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2014,1,128,53,62,4,247
11001,11,3,2904,2904,"escuela superior de guerra general rafael reyes prieto","principal",1,"oficial","institucion universitaria/escuela tecnologica","bogota d.c.","bogota, d.c.",2021,2,22,50,53,4,129
